SurvID_1,x2_1,x2_2,x2_3,x2_4,x2_5,x2_6,x2_7,x2_8,x2_9,x2_10,x2_11,x2_12,x2_13,x2_14,x2_15,x2_16,x2_17,x2_18,x2_19,x2_20,x2_21,x2_22,gender,race,instate,college
1910,4,2,1,3,3,4,3,0,4,3,4,3,4,4,4,1,1,4,3,3,3,4,Female,White:U.S.,N,CMNS
1911,3,3,3,2,3,2,4,4,3,4,3,3,2,4,3,2,2,4,4,3,3,4,Female,Asian:U.S.,Y,ENGR
1912,4,4,3,3,3,3,3,1,4,4,4,2,2,4,3,3,3,4,2,3,3,4,Male,Foreign,N,CMNS
1913,2,4,4,3,3,4,4,0,4,2,4,4,4,4,4,4,4,4,4,4,4,4,Male,White:U.S.,N,CMNS
1914,3,3,3,2,3,4,4,3,4,4,3,2,2,4,3,2,3,3,3,3,3,3,Male,Black or African American:U.S.,Y,UGST
1915,3,4,4,4,3,4,4,4,4,4,2,4,2,4,4,1,1,0,0,4,2,4,Female,White:U.S.,N,UGST
1916,3,2,1,3,1,2,3,1,3,3,0,3,4,4,3,1,1,4,0,1,3,3,Female,Black or African American:U.S.,N,EXST
1917,3,3,3,3,3,3,1,1,3,3,3,3,2,3,2,3,3,3,3,3,3,3,Male,Asian:U.S.,Y,CMNS
1918,4,3,3,2,2,4,3,4,2,2,2,3,2,4,3,4,4,4,3,3,3,3,Female,White:U.S.,Y,SPHL
1919,3,3,3,2,2,4,2,2,4,4,3,3,2,3,3,3,2,4,2,3,3,4,Male,White:U.S.,N,BSOS
1920,3,4,4,3,2,3,3,2,1,3,2,2,2,4,3,2,3,4,4,4,4,4,Female,Asian:U.S.,Y,ENGR
1921,4,3,3,2,3,4,4,4,3,2,4,3,1,4,4,3,3,4,4,3,4,4,Female,White:U.S.,Y,ENGR
1922,3,4,3,2,2,4,3,3,3,3,4,3,2,4,3,1,3,4,3,3,3,3,Male,Asian:U.S.,Y,CMNS
1923,4,3,4,4,3,3,3,0,3,4,4,3,3,4,4,4,4,0,4,4,4,4,Female,Black or African American:U.S.,Y,UGST
1924,4,3,3,2,3,4,4,4,4,1,4,3,4,3,4,1,3,4,2,2,1,4,Female,Asian:U.S.,Y,ENGR
1925,3,2,2,3,3,3,3,1,3,3,1,3,2,4,3,4,3,3,3,2,3,3,Male,White:U.S.,Y,JOUR
1926,3,3,3,4,2,4,0,0,4,4,0,4,0,4,2,1,1,3,3,3,3,4,Male,White:U.S.,Y,EXST
1927,2,1,1,1,2,3,2,2,3,2,3,2,2,4,2,1, ,2,2,2,2,3,Female,White:U.S.,Y,BMGT
1928,2,1,1,3,0,3,3,2,3,1,4,2,0,4,4,2,1,4,3,1,2,3,Female,Asian:U.S.,Y,ENGR
1929,3,1,2,2,3,3,1,3,3,1,4,3,2,3,2,1,2,4,4,3,3,3,Female,White:U.S.,Y,EXST
1930,3,3,3,3,3,4,2,3,3,3,2,3,2,4,4,2,3,2,3,4,3,3,Male,Two or More:U.S.,Y,UGST
1931,3,3,3,2,2,4,0,0,4,4,3,4,0,4,3,4,3,0,3,4,2,2,Male,White:U.S.,Y,EXST
1932,3,3,3,2,2,2,3,1,4,1,1,4,0,4,3,3,2,3,3,4,4,4,Male,White:U.S.,Y,CMNS
1933,3,3,3,3,3,3,3,2,3,3,3,3,1,4,3,2,3,2,2,3,3,4,Male,White:U.S.,Y,BMGT
1934,3,4,3,3,2,4,3,3,4,3,4,2,1,4,4,4,2,4,4,4,3,4,Female,Asian:U.S.,Y,CMNS
1935,3,4,3,3,4,4,4,4,1,3,4,3,2,4,4,3,2,4,4,2,4,4,Female,Asian:U.S.,Y,CMNS
1936,4,3,2,1,1,3,3,3,2,1,4,4,4,4,4,1,1,4,4,3,1,4,Female,Asian:U.S.,Y,EXST
1937,3,3,2,2,2,2,3,3,2,1,2,3,3,3,2,1,2,3,2,2,3,4,Female,White:U.S.,Y,BMGT
1938,2,1,2,1,2,3,3,2,3,1,2,3,3,3,3,3,1,1,2,1,2,3,Male,Asian:U.S.,Y,UGST
1939,4,2,3,4,1,4,4,1,0,0,2,4,3,4,3,0,2,4,4,2,1,4,Female,White:U.S.,Y,AGNR
1940,3,3,3,1,2,2,3,3,4,1,1,4,1,3,2,4,3,1,1,3,3,4,Male,Asian:U.S.,Y,UGST
1941,3,3,2,4,4,3,3,1,4,3,2,4,1,4,4,1,2,4,4,3,3,4,Male,White:U.S.,Y,EXST
1942,3,4,3,3,4,4,3,2,4,4,1,4,4,4,4,4,3,4,4,3,4,4,Female,Black or African American:U.S.,Y,JOUR
1943,2,2,3,3,3,3,0,4,4,0,4,4,2,4,4,1,3,4,2,3,4,3,Male,White:U.S.,Y,CMNS
1944,3,2,2,3,2,3,4,4,1,3,2,4,2,4,4,1,1,3,3,2,4,4,Male,White:U.S.,Y,ENGR
1945,3,3,2,2,1,4,2,3,4,4,2,3,4,4,3,1,0,0,2,1,3,3,Male,White:U.S.,Y,UGST
1946,3,3,3,1,2,3,1,1,3,2,2,3,0,4,4,3,3,4,3,3,3,3,Male,White:U.S.,Y,BMGT
1947,4,3,3,4,3,4,4,4,4,4,3,4,4,4,3,2,3,4,4,4,4,4,Male,White:U.S.,Y,EXST
1948,3,3,3,3,1,3,3,3,3,3,3,4,1,4,3,3,4,4,3,3,4,3,Male,Asian:U.S.,Y,BMGT
1949,2,3,2,1,2,4,4,0,4,1,0,1,0,3,3,1,1,4,4,4,3,3,Female,Black or African American:U.S.,Y,ARHU
1950,3,3,3,3,2,3,3,3,3,3,4,2,1,3,3,1,3,3,3,3,3,3,Male,White:U.S.,Y,CMNS
1951,4,3,3,3,3,4,2,2,2,2,3,3,4,4,4,2,1,4,3,3,2,3,Male,White:U.S.,Y,EXST
1952,3,4,3,2,3,4,3,1,4,4,4,2,3,4,3,4,3,4,1,2,3,4,Female,Asian:U.S.,Y,BSOS
1953,3,1,1,2,1,3,2,1,1,2,4,1,3,4,1,0,1,4,4,4,1,4,Female,White:U.S.,N,UGST
1954,0,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Male,White:U.S.,N,ENGR
1955,3,3,2,4,4,4,4,0,4,2,4,3,0,4,2,2,2,1,4,3,3,4,Male,White:U.S.,N,UGST
1956,4,4,3,4,4,4,2,2,1,4,3,4,0,4,4,4,4,4,4,4,4,4,Male,White:U.S.,N,BMGT
1957,2,3,2,1,2,3,3,3,1,3,3,4,2,3,2,0,0,1,3,0,2,3,Male,White:U.S.,Y,EXST
1958,4,4,4,3,3,3,0,0,2,2,3,3,3,4,3,1,4,4,3,3,1,4,Male,White:U.S.,N,ARHU
1959,2,3,3,1,2,3,1,1,3,3,3,3,2,4,3,1,2,4,3,2,3,3,Female,White:U.S.,Y,ENGR
1960,4,4,4,3,3,4,4,4,4,4,4,2,1,4,3,3,3,4,4,4,4,4,Female,White:U.S.,N,BSOS
1961,3,3,3,3,3,3,4,2,3,3,4,3,1,4,4,1,2,4,4,3,3,4,Male,White:U.S.,Y,ENGR
1962,4,3,4,4,4,4,3,3,3,4,4,4,3,4,3,3,2,4,3,3,3,3,Male,Two or More:U.S.,Y,ENGR
1963,3,2,1,1,2,3,4,3,1,2,3,3,4,4,2,0,0,3,3,1,1,0,Male,White:U.S.,Y,BMGT
1964,4,2,2,2,2,3,0,0,3,1,2,2,1,4,2,1,1,4,3,2,2,3,Male,Asian:U.S.,Y,ENGR
1965,2,4,1,2,3,4,4,4,4,3,2,0,4,4,4,2,0,4,4,3,3,4,Female,Black or African American:U.S.,Y,UGST
1966,3,4,4,3,4,4,4,4,4,4,4,4,0,4,4,1,4,4,4,4,4,4,Male,Asian:U.S.,Y,ENGR
1967,3,3,3,3,2,3,3,3,3,1,2,3,2,4,3,3,1,3,3,3,3,3,Female,Asian:U.S.,Y,CMNS
1968,0,0,1,0,0,2,1,1,0,3,0,0,3,1,0,2,1,3,0,0,0,0,Male,Foreign,N,CMNS
1969,3,3,3,2,2,4,4,4,4,3,2,3,2,4,3,2,2,1,3,3,3,3,Male,Two or More:U.S.,N,UGST
1970,4,3,2,4,3,4,3,3,4,2,3,3,4,3,4,3,1,4,4,4,3,3,Female,White:U.S.,N,CMNS
1971,2,3,3,2,1,1,1,1,4,1,2,3,1,4,1,3,3,3,3,3,1,3,Male,White:U.S.,N,BMGT
1972,4,2,2,3,2,3,4,4,4,4,3,3,1,4,4,2,2,4,4,4,2,4,Female,Black or African American:U.S.,N,BSOS
1973,4,3,3,2,3,3,4,4,4,3,2,4,3,3,4,4,3,1,3,4,3,3,Male,White:U.S.,N,EXST
1974,3,4,3,3,3,3,3,3,3,3,3,3,1,3,3,2,2,3,1,3,4,4,Male,Asian:U.S.,Y,CMNS
1975,3,2,3,2,2,3,3,0,2,2,4, ,2,4,4,3,2,2,2,3,2,4,Male,Unknown:U.S.,Y,CMNS
1976,3,2,2,3,1,3,3,3,4,4,2,3,2,3,3,4,2,4,3,3,3,4,Male,Two or More:U.S.,Y,ENGR
1977,3,3,2,2,2,3,3,3,1,1,2,3,3,4,1,1,1,0,0,2,3,3,Female,White:U.S.,N,EXST
1978,3,4,4,4,4,4,4,1,2,1,1,3,3,4,3,3,2,1,3,3,3,4,Female,White:U.S.,N,UGST
1979,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,2,4,3,3,Male,Asian:U.S.,N,BMGT
1980,1,3,2,4,2,4,4,0,4,3,4,4,1,4,4,1,1,2,2,2,1,4,Female,White:U.S.,N,UGST
1981,3,3,3,2,2,2,1,1,3,3,2,2,1,4,1,1,2,2,3,3,2,3,Female,White:U.S.,N,EXST
1982,4,4,4,4,4,2,3,1,1,3,4,2,1,4,4,2,4,4,4,3,4,1,Male,White:U.S.,N,EXST
1983,4,4,4,4,2,4,1,1,4,4,4,4,3,4,4,2,1,4,4,4,4,4,Male,White:U.S.,N,EXST
1984,4,4,4,4,4,4,4,4,4,4,2,2,0,4,2,0,3,2,2,4, , ,Female,White:U.S.,N,EXST
1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,White:U.S.,Y,CMNS
1986,4,3,2,2,1,3,3,1,3,1,1,3,4,4,3,1,2,0,3,3,4,3,Female,White:U.S.,N,UGST
1987,3,3,3,2,3,4,3,2,4,2,0,2,0,4,1,1,2,4,4,4,4,4,Female,White:U.S.,N,EDUC
1988,4,4,2,4,4,4,1,0,4,4,4,4,4,4,4,0,0,4,3,3,3,1,Male,Asian:U.S.,Y,ENGR
1989,4,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,Male,White:U.S.,Y,CMNS
1990,3,3,4,2,2,3,3,1,4,3,3,3,2,4,4,2,3,4,4,3,3,4,Female,White:U.S.,Y,BSOS
1991,3,3,1,3,2,4,4,4,4,1,4,3,4,4,4,3,1,4,4,3,3,3,Female,Black or African American:U.S.,Y,BSOS
1992,4,3,3,2,1,3,0,1,0,1,4,3,1,4,4,1,2,3,0,4,2,3,Female,White:U.S.,Y,CMNS
1993,3,3,3,3,3,3,1,1,2,3,2,2,3,3,3,3,2,3,3,2,3,3,Male,Asian:U.S.,Y,CMNS
1994,3,3,3,3,2,3,2,3,3,3,2,2,2,4,3,1,2,3,3,3,2,3,Female,White:U.S.,Y,EXST
1995,3,3,3,3,3,4,4,2,3,3,4,2,3,4,4,3,2,4,4,3,3,4,Female,White:U.S.,Y,CMNS
1996,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Male,White:U.S.,Y,EXST
1997,4,4,4,3,3,4,4,4,2, ,4,3,3,4,4,2,3,4,4,4,3,4,Male,Asian:U.S.,Y,EXST
1998,4,3,4,3,2,4,1,4,0,4,3,4,4,4,4,3,3,4,4,4,4,4,Female,Black or African American:U.S.,Y,SPHL
1999,3,3,3,2,2,3,3,1,3,3,1,3,1,4,3,1,2,1,3,2,3,4,Female,White:U.S.,Y,UGST
2000,3,3,2,3,2,3,1,1,3,3,1,3,1,3,3,2,3,2,3,1,1,2,Female,White:U.S.,Y,AGNR
2001,3,3,3,2,3,3,3,3,2,4,3,3,3,4,3,4,3,4,4,4,3,4,Male,White:U.S.,Y,BMGT
2002,3,3,2,3,3,3,4,1,2,1,1,0,3,4,3,3,2,3,3,4,3,3,Female,Black or African American:U.S.,Y,CMNS
2003,3,3,4,3,2,2,2,2,4,4,1,1,3,4,3,2,3,4,4,3,3,4,Female,Hispanic:U.S.,Y,SPHL
2004,3,3,4,2,4,3,0,0,3,3,0,4,0,4,4,3,3,4,4,1,3,4,Male,White:U.S.,Y,BMGT
2005,2,3,3,2,3,4,3,3,4,4,2,3,2,4,3,1,2,4,4,3,3,4,Female,White:U.S.,Y,EDUC
2006,3,3,3,2,3,3,3,1,1,3,3,3,4,4,3,2,2,3,3,3,1,3,Male,White:U.S.,Y,ENGR
2007,4,4,4,2,2,4,4,1,1,4,4,1,2,4,3,4,4,1,4,4,2,4,Male,White:U.S.,Y,UGST
2008,3,4,4,2,2,3,2,3,0,3,0,1,4,4,4,3,4,4,4,4,2,3,Female,White:U.S.,Y,ARHU
2009,3,3,1,1,2,3,1,1,3,1,3,3,2,4,1,1,1,4,3,1,1,3,Male,White:U.S.,Y,ENGR
2010,2,3,2,1,3,1,3,3,1,3,1,3,2,4,1,1,2,1,2,3,1,3,Female,White:U.S.,Y,EXST
2011,2,3,3,3,2,3,3,2,4,2,1,3,2,3,2,3,2,3,3,3,3,3,Male,Two or More:U.S.,Y,BMGT
2012,4,4,4,3,2,3,3,3,4,3,2,3,1,4,4,3,3,2,3,4,2,3,Male,White:U.S.,Y,EXST
2013,3,3,3,4,1,3,3,1,3,0,3,3,0,4,3,1,2,3,3,2,3,3,Male,Asian:U.S.,Y,ENGR
2014,3,2,2,4,3,4,3,3,3,1,2,3,1,4,3,3,2,4,4,4,2,4,Female,Asian:U.S.,Y,EXST
2015,3,3,2,2,3,3,0,0,3,2,1,3,1,4,3,4,3,4,4,4,3,2,Male,White:U.S.,Y,CMNS
2016,4,4,3,3,3,3,2,3,3,2,1,3,2,4,4,3,2,1,1,3,4,4,Female,Black or African American:U.S.,Y,EXST
2017,4,4,3,3,3,4,3,0,3,3,2,3,0,4,4,4,3,4,2,2,3,3,Male,White:U.S.,Y,CMNS
2018,3,4,3,2,1,3,4,0,2,3,4,4,1,4,1,3,3,4,2,3,4,4,Male,White:U.S.,Y,ENGR
2019,3,2,3,3,2,3,3,3,3,3,1,2,0,2,2,3,2,3,3,3,3,3,Male,White:U.S.,Y,INFO
2020,1,3,3,2,2,3,1,1,3,3,4,3,2,3,3,3,2,3,3,3,3,3,Male,White:U.S.,Y,CMNS
2021,4,4,3,2,3,3,3,1,4,4,2,2,1,4,4,3,3,3,3,3,3,3,Female,White:U.S.,Y,EDUC
2022,3,4,1,3,1,1,3,1,3,3,4,3,1,4,1,1,2,3,3,1,1,3,Female,Two or More:U.S.,Y,CMNS
2023,4,3,3,2,2,2,0,0,1,1,2,2,3,4,1,1,2,4,3,2,1,3,Female,White:U.S.,Y,BSOS
2024,3,3,3,2,2,3,1,1,3,1,1,2,4,4,1,1,1,4,4,1,3,4,Male,Asian:U.S.,Y,CMNS
2025,3,3,3,4,2,3,2,2,3,2,3,4,0,4,3,4,3,3,2,3,3,4,Male,White:U.S.,Y,PLCY
2026,3,4,4,3,3,4,4,4,3,4,3,3,0,4,4,3,4,4,4,4,4,3,Male,Asian:U.S.,Y,CMNS
2027,3,3,2,2,3,3,3,3,2,3,3,3,3,4,2,2,2,3,3,3,2,3,Female,Asian:U.S.,Y,CMNS
2028,3,4,2,1,4,3,4,2,4,2,2,3,4,4,3,4,2,3,4,2,4,4,Male,Hispanic:U.S.,Y,INFO
2029,3,4,3,3,3,3,2,2,3,3,1,3,1,4,3,1,3,4,1,3,3,3,Male,Hispanic:U.S.,Y,BMGT
2030,4,4,4,3,2,4,4,4,4,4,1,3,1,4,4,1,3,4,4,4,4,4,Female,Hispanic:U.S.,Y,AGNR
2031,3,3,3,2,3,3,2,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,Male,White:U.S.,Y,AGNR
2032,3,2,2,2,3,3,2,2,3,2,2,2,0,4,3,4,3,0,1,2,2,3,Female,White:U.S.,Y,SPHL
2033,4,3,3,2,2,3,1,1,3,3,2,2,2,4,3,2,2,4,4,4,3,3,Female,White:U.S.,Y,CMNS
2034,3,4,4,2,1,3,3,1,3,3,4,2,1,4,4,2,1,3,3,3,3,4,Female,White:U.S.,Y,CMNS
2035,4,4,3,4,4,4,4,1,4,4,4,4,1,4,4,4,1,4,3,2,1,4,Female,Two or More:U.S.,Y,CMNS
2036,2,3,3,1,1,3,4,4,1,1,4,3,3,4,4,1,1,4,4,4,4,3,Female,White:U.S.,Y,CMNS
2037,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,2,3,2,3,3,Female,Two or More:U.S.,Y,EXST
2038,3,3,2,2,1,3,2,0,3,3,1,3,1,4,3,2,1,1,3,3,3,4,Female,Two or More:U.S.,Y,BMGT
2039,3,4,4,4,4,4,4,3,4,4,4,4,1,4,4,4,3,4,4,4,4,4,Male,White:U.S.,Y,CMNS
2040,4,4,4,4,2,3,4,0,4,4,3,4,2,4,3,4,3,4,4,4,3,3,Male,Asian:U.S.,Y,CMNS
2041,3,3,3,2,3,3,1,3,3,1,0,2,1,4,3,2,2,3,3,2,1,4,Female,Black or African American:U.S.,N,EXST
2042,3,4,4,1,3,4,4,1,3,2,1,3,2,4,3,1,1,0,1,4,3,4,Male,White:U.S.,Y,BSOS
2043,3,3,3,2,2,3,1,1,4,4,4,3,0,4,3,4,2,4,4,3,3,3,Female,Two or More:U.S.,Y,AGNR
2044,4,3,2,3,3,4,1,1,3,3,3,2,1,4,4,1,2,1,1,2,3,3,Female,White:U.S.,N,EXST
2045,3,3,3,3,2,3,3,3,3,3,3,1,0,4,1,1,2,3,3,3,3,3,Male,Asian:U.S.,Y,EXST
2046,3,3,2,1,2,3,3,3,2,1,3,2,3,3,2,3,2,1,1,3,3,3,Female,White:U.S.,Y,EXST
2047,3,4,3,2,2,4,3,3,3,2,4,3,2,3,3,2,2,3,3,3,3,4,Female,Asian:U.S.,Y,CMNS
2048,4,4,4,3,2,3,1,1,4,4,4,2,1,4,4,2,3,4,4,4,4,4,Female,White:U.S.,Y,BSOS
2049,3,2,3,4,3,3,4,4,4,3,2,3,1,4,3,4,3,4,2,3,4,4,Female,White:U.S.,N,JOUR
2050,4,4,4,3,3,3,4,4,4,4,2,3,1,4,4,4,3,3,2,3,4,4,Female,White:U.S.,N,EXST
2051,3,3,3,3,3,4,1,1,3,3,2,3,3,3,3,3,2,3,3,2,2,4,Male,White:U.S.,Y,EXST
2052,4,4,4,3,3,3,4,4,2,3,4,1,1,4,3,4,4,4,4,4,3,4,Female,White:U.S.,N,SPHL
2053,3,3,3,2,2,3,2,3,4,4,4,3,4,3,3,3,3,3,3,3,3,4,Male,White:U.S.,Y,CMNS
2054,3,4,4,3,3,4,3,3,2,4,4,4,1,4,4,4,3,4,4,4,4,4,Male,White:U.S.,Y,ENGR
2055,3,3,3,3,2,4,3,3,4,3,2,4,1,4,3,2,2,4,4,4,3,4,Female,White:U.S.,Y,CMNS
2056,4,4,3,3,2,3,3,3,2,3,3,3,1,4,3,1,1,3,4,4,3,4,Male,White:U.S.,N,EXST
2057,3,3,3,3,3,3,3,2,3,3,3,3,1,4,3,3,2,3,3,3,3,3,Male,White:U.S.,N,UGST
2058,2,3,3,2,1,3,1,1,2,4,2,3,3,4,4,2,2,1,1,2,3,3,Male,Unknown:U.S.,Y,CMNS
2059,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,4,4,4,4,3,3,Male,White:U.S.,N,BSOS
2060,3,3,3,3,2,3,3,0,3,2,3,3,2,3,3,2,2,3,3,3,3,3,Female,Asian:U.S.,Y,CMNS
2061,3,3,3,3,2,2,3,2,2,2,2,1,3,4,4,3,2,2,2,4,1,3,Female,Asian:U.S.,Y,EXST
2062,1,4,4,1,1,1,2,3,4,4,3,2,4,4,3,0,3,3,2,1,2,3,Female,Asian:U.S.,Y,BMGT
2063,3,3,2,2,3,3,3,3,1,2,1,3,2,3,3,2,1,3,3,3,3,3,Female,White:U.S.,N,CMNS
2064,4,4,4,4,4,4,3,0,2,2,3,4,2,4,4,4,4,4,4,4,4,4,Male,White:U.S.,N,BSOS
2065,3,2,3,3,4,4,4,2,4,3,2,1,1,3,3,3,3,4,3,4,4,4,Female,Foreign,N,JOUR
2066,3,3,3,2,2,3,3,2,4,2,3,4,2,4,2,3,2,4,4,4,2,3,Male,Foreign,N,CMNS
2067,3,3,3,2,2,3,1,1,4,4,3,3,2,4,4,1,3,4,3,3,4,4,Female,White:U.S.,Y,CMNS
2068,4,3,3,3,1,3,3,3,3,3,4,3,3,4,4,3,1,3,4,4,4,4,Female,Asian:U.S.,Y,EXST
2069,3,3,2,2,2,3,3,3,2,2,3,3,3,4,3,2,2,1,1,3,3,3,Female,White:U.S.,N,UGST
2070,4,3,3,2,2,3,4,4,2,3,4,4,1,4,4,1,2,4,2,4,3,3,Female,White:U.S.,N,EXST
2071,3,4,4,3,2,3,4,4,2,2,1,3,0,4,3,1,2,3,2,4,4,4,Female,White:U.S.,Y,EXST
2072,3,1,2,1,3,3,3,3,1,3,4,1,2,4,4,1,3,3,1,2,3,3,Female,White:U.S.,N,EXST
2073,3,3,3,4,3,4,3,3,3,3,1,2,0,4,3,1,2,3,3,3,3,3,Female,Black or African American:U.S.,N,CMNS
2074,3,4,4,3,3,3,0,0,3,2,0,4,2,4,4,4,3,4,3,3,4,4,Male,Hispanic:U.S.,N,JOUR
2075,2,3,4,1,1,3,4,4,1,3,3,3,0,4,2,2,2,4,3,3,3,3,Male,White:U.S.,N,BMGT
2076,3,4,3,3,2,3,2,2,3,3,3,4,3,4,4,1,2,4,3,3,2,3,Female,White:U.S.,N,BSOS
2077,3,1,3,2,2,2,0,0,3,3,3,3,2,3,3,3,4,4,2,3,3,2,Male,White:U.S.,N,CMNS
2078,3,3,3,3,3,4,1,3,1,3,4,3,3,4,3,1,3,4,4,4,3,4,Female,Black or African American:U.S.,Y,CMNS
2079,3,3,3,3,3,3,2,2,3,3,2,3,1,3,3,3,3,3,3,3,3,3,Female,White:U.S.,N,SPHL
2080,3,4,4,2,2,3,3,1,4,4,2,3,2,4,4,4,3,4,2,4,4,4,Male,White:U.S.,N,BSOS
2081,3,4,4,4,3,3,4,4,3,3,4,4,1,4,4,3,4,4,4,4,4,4,Female,Asian:U.S.,N,AGNR
2082,3,3,4,3,3,4,3,1,2,2,1,3,3,4,4,3,3,3,3,3,3,3,Male,White:U.S.,N,BMGT
2083,4,2,3,1,1,2,3,3,3,1,0,3,4,4,4,2,1,4,4,3,1,4,Male,Asian:U.S.,Y,ENGR
2084,4,3,3,2,3,4,3,2,3,2,3,3,1,3,3,3,2,3,1,3,2,3,Male,White:U.S.,Y,BMGT
2085,3,3,3,4,4,4,0,0,3,4,2,2,0,4,4,1,3,3,3,4,4,4,Female,White:U.S.,Y,EXST
2086,2,2,1,1,1,3,2,3,3,1,1,2,1,4,2,1,2,1,1,2,2,3,Female,White:U.S.,Y,CMNS
2087,4,3,3,2,2,4,1,1,3,3,4,2,3,4,4,3,1,4,4,3,4,4,Female,Black or African American:U.S.,Y,CMNS
2088,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,3,4,0,1,3,4,4,Male,White:U.S.,Y,EXST
2089,3,3,3,2,3,3,4,2,2,3,4,1,3,4,4,4,3,4,3,3,3,3,Female,White:U.S.,Y,CMNS
2090,3,3,3,2,2,3,1,1,3,1,3,4,1,3,3,1,2,1,3,2,2,3,Male,White:U.S.,Y,EXST
2091,4,4,4,4,2,4,4,4,4,4,4,1,4,4,3,4,3,4,4,3,4,4,Male,Asian:U.S.,Y,EXST
2092,3,4,3,4,4,4,1,1,4,3,4,3,4,4,4,3,3,4,4,3,4,4,Female,Asian:U.S.,Y,BMGT
2093,3,2,1,1,2,3,3,3,3,3,1,3,1,3,3,3,1,3,3,3,3,3,Female,Black or African American:U.S.,Y,CMNS
2094,4,3,3,3,2,4,3,3,4,4,3,4,1,4,2,1,2,3,4,3,4,4,Female,Hispanic:U.S.,Y,UGST
2095,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Male,White:U.S.,Y,EXST
2096,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,Male,White:U.S.,Y,CMNS
2097,4,4,4,2,4,4,4,4,4,3,3,4,1,3,4,4,3,4,4,3,2,4,Male,White:U.S.,Y,BSOS
2098,4,4,3,4,4,4,4,4,4,4,2,3,2,3,3,4,4,4,4,3,4,4,Female,White:U.S.,Y,AGNR
2099,3,4,4,3,3,3,4,4,4,4,1,4,0,4,4,3,3,4,4,4,4,4,Female,White:U.S.,Y,EDUC
2100,3,4,4,3,3,4,3,3,2, ,3,4,1,0,3,4,4,4,3,4,3,3,Male,Hispanic:U.S.,Y,UGST
2101,4,3,3,1,2,4,3,3,2,1,2,1,1,4,3,1,1,3,3,3,4,4,Female,Asian:U.S.,Y,CMNS
2102,3,3,3,2,3,4,2,2,4,1,4,3,4,4,4,1,3,4,4,3,3,4,Male,White:U.S.,Y,UGST
2103,2,3,3,2,2,2,4,3,3,4,1,3,3,4,3,2,2,4,4,4,3,3,Male,Black or African American:U.S.,Y,BMGT
2104,4,2,2,3,3,3,4,1,4,4,3,1,2,4,4,3,1,4,4,4,4,3,Female,Black or African American:U.S.,Y,BSOS
2105,3,3,3,2,2,3,3,3,3,3,2,3,3,4,3,2,2,3,3,3,2,3,Female,White:U.S.,Y,BSOS
2106,3,3,2,2,2,3,3,3,3,2,4,2,3,4,3,1,1,3,3,2,2,3,Female,Two or More:U.S.,Y,CMNS
2107,3,2,3,2,1,2,3,1,3,2,3,2,3,4,3,3,2,1,2,2,1,3,Female,Black or African American:U.S.,Y,UGST
2108,4,4,4,3,2,3,4,0,3,2,1,4,1,4,4,4,4,3,1,3,3,4,Male,White:U.S.,Y,EXST
2109,4,3,3,3,3,4,3,3,4,3,2,4,2,4,4,2,2,3,3,3,4,4,Male,White:U.S.,Y,CMNS
2110,4,4,4,2,3,4,3,1,3,3,3,4,1,4,3,3,3,3,3,2,4,4,Male,White:U.S.,Y,UGST
2111,3,3,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,3,3,3,3,Female,White:U.S.,Y,JOUR
2112,3,3,3,3,1,3,3,3,3,2,3,3,3,4,3,1,1,3,3,4,3,4,Male,White:U.S.,Y,CMNS
2113,3,2,2,1,2,3,3,1,3,3,4,2,3,4,4,2,1,3,3,1,2,3,Female,White:U.S.,Y,CMNS
2114,4,4,3,4,4,4,4,4,4,4,2,3,2,4,4,4,4,4,4,3,4,4,Female,Hispanic:U.S.,Y,UGST
2115,4,4,4,4,2,4,4,0,2,2,4,4,0,4,4,2,4,4,4,4,4,4,Male,White:U.S.,Y,CMNS
2116,3,4,3,2,2,3,3,2,3,3,2,3,2,4,3,3,3,3,2,3,2,4,Male,Asian:U.S.,Y,BMGT
2117,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,2,3,2,3,3,3,3,Male,Asian:U.S.,Y,EXST
2118,4,4,4,3,2,3,3,3,4,4,4,3,4,4,4,2,3,4,4,3,3,3,Female,Hispanic:U.S.,Y,EXST
2119,3,3,3,3,2,3,1,1,4,3,2,4,0,4,3,3,4,1,0,3,2,4,Female,White:U.S.,Y,UGST
2120,4,2,2,3,3,4,4,4,4,2,3,4,0,4,3,4,1,4,2,2,3,3,Male,Asian:U.S.,Y,CMNS
